ID,sample,int_date,lang,version,form,llitext1,q1,eminuse,intmob,intfreq,device1a,smart1,snsint2,acct1a,acct1b,acct1c,acct1d,acct2,acct3a,acct3b,acct3c,acct3d,acct3e,acct3f,acct3g,secur1,secur2a,secur2b,secur2c,secur2d,secur2e,secur2f,secur2g,habits1a,habits1b,habits1c,habits1d,habits1e,habits1f,habits2,habits3,habits4a,habits4b,habits4c,habits5,habits6,habits7,habits8,habits9,habits10,habits11,habits12,wifi1,wifi2a,wifi2b,wifi2c,wifi2d,policy1,policy2a,policy2b,policy3,policy4,policy5,policy6a,policy6b,policy6c,policy6d,policy6e,sex,age,educ2,hisp,race3m1,race3m2,race3m3,race3m4,birth_hisp,marital,par,emplnw3,party,partyln,ideo,inc,hh1,hh3,ql1a,qc1,habits1fos,habits9os,raceos,usr,cregion,state,density,race3m1orig,race3m2orig,race3m3orig,race3m4orig,origraceos,i_usernw2,SmartPhone,racecmb,racethn,racethn2,racethn3,hhcell,genage2016,child,partysum,partyideo,habits1cnt,iphoneuse,hphoneuse,recage,receduc,adults,ll,cp,weight,standwt
202661,2,42516,1,1,2, ,1,1,1,1, ,1,1,1,1,1,1,2,1,1,1,1,4,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2, ,2,2,2,2,1,1,2,1,1,2,1,2,1,2,2,1,1,2,2,2,3,3,1,2,2,2,3,1,1,26,6,2,1, , , , ,1,2,1,1, ,2,8,2,2, ,2, , , ,U,4,32,2,1, , , , ,1,1,1,1,1,1,1,1,0,1,1,1,3,3,2,3,2,0,1,1.617647059,0.564866415
202673,2,42516,1,1,2, ,1,1,1,2, ,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2, , , , ,1,1,2,3,3,2,3,2,1,3,2,2,56,7,2,1, , , , ,1,2,2,3,1,3,6,2,2, ,2, , , ,R,2,46,1,1, , , , ,1,1,1,1,1,1,1,3,0,1,3,3,3,3,5,3,2,0,1,1.147058824,0.40054164
202681,2,42616,1,1,1, ,2,1,2,3, ,2,2,1,1,2,2,1,3,8,4, ,4,3,3,2,1,1,1,2, ,2,2,1,2,2,2,2,2, ,2,1,1,8,1,1, , , , , , ,2, , , , ,1,1,2,3,3,3,3,1,1,3,1,2,56,7,2,1, , , , ,1,2,1,1, ,3,99,3,3, ,1, , , ,S,1,42,3,1, , , , ,1,2,1,1,1,1,1,3,0,1,2,1,2,2,5,3,3,1,1,1.529411765,0.53405552
202691,2,42616,1,1,2, ,1,1,1,2, ,1,1,1,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,9,3,1,1,1,2,2,1,1,1,2,3,3,3,2,2,1,1,3,1,2,69,8,2,1, , , , ,1,2,1,2, ,4,8,2,2, ,1, , , ,R,1,36,1,1, , , , ,1,1,1,1,1,1,1,4,0,2,5,2,2,2,6,3,2,1,1,1.117647059,0.390271341
202704,2,50216,1,1,1, ,2,1,1,2, ,1,1,1,2,2,1,1,2,2,3,2,4,5,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,4,3,1,2,2, , , , ,1,3,3,1,1,1,3,3,3,3,1,1,54,4,2,1,2,5, , ,1,2,1,1, ,8,6,5,5, ,2, , , ,R,2,18,1,1,2,5, , ,1,1,4,4,5,5,1,3,0,1,9,2,3,3,4,2,3,0,1,3.382352941,1.181084322
202715,2,42616,1,1,2, ,2,1,1,2, ,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2, ,1,2,2,2,2,1,1,1,4,2,1,2,2, , , , ,1,3,3,2,1,2,3,3,1,3,2,1,31,4,2,1, , , , ,1,1,1,2, ,3,9,3,2, ,2, , , ,S,3,48,3,1, , , , ,1,1,1,1,1,1,1,1,1,2,4,1,3,3,2,2,2,0,1,4.176470588,1.458382381
202719,2,42616,1,1,2, ,2,1,1,2, ,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,1,8,3,2,1,2, , , , ,1,1,4,2,2,1,1,3,1,1,3,1,19,4,2,2, , , , ,6,2,2,2, ,4,6,6,4, ,2, , , ,S,3,48,3,2, , , , ,1,1,2,2,2,2,1,1,2,2,5,1,3,3,1,2,3,0,1,4.941176471,1.72541014
202724,2,42616,1,1,2, ,2,1,1,2, ,1,1,1,2,1,1,2,3,2,2,2,3,2,4,3,2,2,2,2,2,2,2,1,2,2,2,2,2, ,1,2,2,2,1,1,2,1,4,1,1,2,2, , , , ,2,2,2,3,3,2,2,2,2,3,2,2,24,6,2,1, , , , ,2,2,2,3,2,3,2,3,3, ,2, , , ,R,2,17,1,1, , , , ,1,1,1,1,1,1,1,1,0,2,3,1,3,3,1,3,3,0,1,2.323529412,0.811353578
202726,2,42616,1,1,1, ,2,1,1,2, ,1,2,2,2,2,2,1,4,4,4, ,4,4,4,2,2,1,1,2, ,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2, ,1,4,2,1,1,2, , , , ,2,2,2,4,4,4,3,3,1,3,1,2,51,4,1,7, , , ,1,1,2,1,1, ,2,5,2,2, ,1, , , ,R,3,48,1,7, , , , ,1,1,5,3,3,3,1,2,0,1,1,2,2,2,4,2,2,1,1,2.764705882,0.965408055
202727,2,42616,1,1,2, ,2,1,1,1, ,1,2,2,3,2,2,1,3,3,4, ,3,2,3,2,2,2,1,2, ,2,2,1,2,2,2,2,2, ,1,2,1,2,2,2, ,1,9,4,3,2,1,2,2, ,2,8,3,2,2,2,3,3,3,3,3,3,1,65,6,2,1, , , , ,1,2,2,4,2,3,3,2,2, ,1, , , ,U,3,40,4,1, , , , ,1,1,1,1,1,1,1,4,0,2,9,1,2,2,6,3,2,1,1,1.352941176,0.472433729
202738,2,42616,1,1,2, ,1,1,2,2, ,1,1,2,2,2,2,1,3,2,2,3,2,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,9,1,3,2,2,1,2, , , , ,2,2,2,2,2,2,3,2,1,3,2,1,59,5,2,1, , , , ,1,2,2,2, ,4,6,2,2, ,1, , , ,S,2,39,2,1, , , , ,1,1,1,1,1,1,1,3,0,2,5,1,2,2,5,2,2,1,1,2.205882353,0.770272384
202741,2,42616,1,1,1, ,2,1,1,2, ,1,1,1,1,1,1,1,3,1,3,2,3,2,3,2,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,2, , , , ,1,2,2,2,2,1,3,3,3,3,1,1,29,3,2,1, , , , ,6,2,1,4,2,3,6,1, , ,2, , , ,S,1,9,4,1, , , , ,1,1,1,1,1,1,1,1,0,2,9,3,3,3,2,1,1,0,1,5.147058824,1.79730223
202742,2,42616,1,1,1, ,2,1,1,2, ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,5,2,1,1,1,1,1,1,1,4,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,3,1,1,3,1,32,3,1,1, , , ,1,6,2,1,2, ,5,4,4,4, ,2, , , ,S,3,12,5,1, , , , ,1,1,1,3,3,3,1,1,0,2,5,4,3,3,2,1,3,0,1,4.647058824,1.622707156
202743,2,50216,1,1,2, ,2,2,1,5, ,1,2,2,1,1,2,1,3,1,5, ,4,1,3,3,2,1,2,2, ,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2, ,2, ,4,3,2,2, , , , ,2,2,3,3,3,3,3,3,2,3,3,2,71,3,2,1, , , , ,3,2,3,3,9,2,3,1, , ,1, , , ,U,2,18,3,1, , , , ,1,1,1,1,1,1,1,5,0,9,3,2,2,2,6,1,1,1,1,2.147058824,0.749731787
202750,2,42616,1,1,2, ,1,1,1,3, ,1,1,2,2,2,1,2,2,2,2,3,2,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2, ,2,2,2,2, , , , ,3,2,2,1,1,1,3,3,2,3,2,1,20,5,2,1, , , , ,6,2,2,3,2,3,2,3,2, ,2, , , ,U,2,17,5,1, , , , ,1,1,1,1,1,1,1,1,1,2,3,3,3,3,1,2,2,0,1,5.382352941,1.879464617
202757,2,42616,1,1,2, ,2,1,1,4, ,1,2,2,2,2,2,1,2,2,2, ,4,5,5,3,2,2,2,2, ,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2, ,1,8,3,3,1,2, , , , ,2,2,2,4,2,3,3,3,1,3,3,1,53,3,2,1, , , , ,4,2,1,3,1,2,7,2,2, ,1, , , ,S,3,1,3,1, , , , ,1,1,1,1,1,1,1,3,0,1,3,1,2,2,4,1,2,1,1,3.264705882,1.140003128
202765,2,42616,1,1,1, ,2,1,1,2, ,1,1,1,2,1,1,1,2,2,2,2,3,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2, ,2,1,1,2,2,1,2,1,2,2,1,2,1,2,8,1,1,1,2,2,3,3,2,1,1,1,3,1,2,54,4,2,1, , , , ,3,2,1,1, ,3,4,3,3, ,2, , , ,U,3,21,2,1, , , , ,1,1,1,1,1,1,1,3,0,1,2,1,3,3,4,2,3,0,1,3.323529412,1.160543725
202768,2,42616,1,1,1, ,2,1,1,1, ,1,1,1,1,2,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,2, ,1,1,2,1,1,1,1,1,2,2,2,3,3,3,3,3,1,3,2,2,42,5,2,1, , , , ,2,1,2,1, ,3,3,3,2, ,2, , , ,S,2,55,1,1, , , , ,1,1,1,1,1,1,1,2,1,1,2,3,3,3,3,2,2,0,1,3.794117647,1.324868501
202772,2,42616,1,1,2, ,1,1,1,2, ,1,1,1,1,2,1,1,2,2,1,1,4,1,3,1,1,1,1,2,2,2,2,1,2,1,2,2,1,3,2,2,2,2,1,1,1,1,4,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,36,8,2,1, , , , ,1,1,1,3,1,2,8,4,2, ,2,THERE IS A PLUG IN FOR YOUR BROWSER IT COMBINES MEMORIZATION WITH THE URL, , ,S,2,17,3,1, , , , ,1,1,1,1,1,1,1,2,2,1,3,3,3,3,3,3,2,0,1,2.294117647,0.801083279
202774,2,42616,1,1,2, ,2,1,1,2, ,1,2,1,2,1,1,1,1,8,3, ,3,3,1,3,2,1,1,2, ,2,2,1,2,2,2,2,2, ,1,1,2,2,2,1, ,1,1,1,1,8,1,2,2, ,2,1,2,2,2,2,1,3,3,2,2,1,1,50,4,2,1, , , , ,1,1,2,1, ,3,7,4,2, ,2, , , ,R,3,47,1,1, , , , ,1,1,1,1,1,1,1,2,2,1,2,1,3,3,4,2,2,0,1,2.911764706,1.016759547
202780,2,50316,1,1,1, ,2,1,2,5, ,1,2,2,2,2,2,1,2,2,4, ,4,4,4,2,1,1,1,2, ,2,1,1,2,2,2,2,2, ,2,2,1,2,2,2, ,1,9,4,3,2,2, , , , ,2,2,2,3,2,3,3,3,2,3,3,1,99,99,2,1, , , , ,1,2,2,3,8,3,99,2,2, ,1, , , ,S,2,29,4,1, , , , ,1,1,1,1,1,1,1,9,0,9,3,1,2,2,9,9,2,1,1,1.235294118,0.431352535
202788,2,42616,1,1,1, ,1,1,1,2, ,1,1,1,1,1,1,1,2,2,2,3,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2, ,1,2,1,2,1,1,2,1,4,3,1,1,1,2,2,1,2,1,3,2,4,2,3,2,3,1,2,1,1,24,6,2,1, , , , ,6,2,1,3,2,3,6,1, , ,2, , , ,S,3,45,2,1, , , , ,1,1,1,1,1,1,1,1,0,2,3,1,3,3,1,3,1,0,1,1.617647059,0.564866415
202790,2,42616,1,1,2, ,1,1,1,2, ,1,1,1,1,1,1,2,3,3,3,4,3,3,4,3,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,2,1,1,3,1,2,1,2,2,1,1,2,1,1,4,3,4,2,3,1,3,1,2,63,5,2,1, , , , ,1,2,3,2, ,3,7,2,2, ,2, , , ,S,2,17,4,1, , , , ,1,1,1,1,1,1,1,4,0,2,4,2,3,3,5,2,2,0,1,2.352941176,0.821623876
202791,2,42616,1,1,2, ,1,1,1,4, ,1,1,2,2,2,2,1,2,3,3,3,4,1,4,2,2,2,2,2,1,2,2,1,2,8,2,2,8, ,1,8,1,2,2,2,2,2, ,2,1,2,1,2,2,1,2,2,1,2,3,3,2,3,1,1,1,3,2,76,3,1,7, , , ,3,3,2,2,1, ,1,3,5,3, ,1, , , ,S,1,23,2,7, , , , ,1,1,5,3,4,3,1,5,2,1,1,1,2,2,6,1,3,1,1,2.794117647,0.975678353
202792,2,42616,1,1,2, ,1,1,1,2, ,1,1,1,1,2,2,1,3,3,3,3,3,3,3,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,4,1,1,2,2, , , , ,1,1,1,3,3,3,1,1,1,3,1,1,44,8,2,1, , , , ,1,2,1,1, ,2,9,4,2, ,1, , , ,S,2,18,3,1, , , , ,1,1,1,1,1,1,1,2,2,1,1,2,2,2,3,3,2,1,1,2.029411765,0.708650593
202794,2,42616,1,1,1, ,2,2,2, , ,2, , , , , , ,2,2, , ,2,1,2,1,2,2,1, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3,2,2,2,3,3,3,3,3,2,44,3,2,1, , , , ,1,1,2,2, ,2,2,7,2, ,1, , , ,U,1,36,5,1, , , , ,0,2,1,1,1,1,1,2,5,2,4, ,2,2,3,1,2,1,1,5.911764706,2.064329989
202801,2,42616,1,1,1, ,1,1,1,2, ,1,1,2,2,2,2,1,3,2,3,2,4,4,3,2,2,1,1,1,2,2,2,2,1,2,2,2,2, ,2,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,2,1,3,1,1,64,3,2,1, , , , ,1,2,3,4,8,3,7,2,2, ,1, , , ,S,2,18,3,1, , , , ,1,1,1,1,1,1,1,4,0,9,9,1,2,2,5,1,2,1,1,3.235294118,1.12973283
202807,2,42616,1,1,2, ,1,1,1,4, ,1,2,2,2,1,2,1,3,3,3, ,3,3,3,2,2,2,1,2, ,2,2,1,1,2,2,2,8,1,2,2,2,1,2,1, ,1,4,3,2,2,2, , , , ,1,2,4,1,1,2,2,3,1,3,2,1,22,3,2,2, , , , ,6,2,1,2, ,8,2,3,3, ,2, , , ,S,4,6,5,2, , , , ,1,1,2,2,2,2,1,1,0,2,9,2,3,3,1,1,3,0,1,5.911764706,2.064329989
202809,2,42616,1,1,2, ,1,1,1,2, ,1,1,9,1,1,1,1,2,2,9,2,2,2,2,9,2,1,1,2,2,2,2,2,1,2,2,2,2, ,2,9,1,1,2,2,2,2, ,2,1,2,1,3,1,1,1,9,2,2,3,3,2,3,3,1,2,2,2,70,8,2,1, , , , ,1,2,3,1, ,1,99,2,2, ,2, , , ,R,4,16,1,1, , , , ,1,1,1,1,1,1,1,4,0,1,1,1,3,3,6,3,2,0,1,1.029411765,0.359460446
202827,2,42616,1,1,1, ,2,1,1,1, ,1,2,1,1,1,1,2,2,1,2, ,2,1,3,3,1,1,2,2, ,2,2,1,2,1,2,2,2,3,2,2,2,2,2,1, ,1,4,1,1,1,2, , , , ,2,2,2,3,4,3,1,1,1,3,1,1,42,6,2,3, , , , ,3,2,1,2, ,3,6,1, , ,2, , , ,U,3,48,3,3, , , , ,1,1,3,4,5,4,1,2,0,2,4,2,3,3,3,3,1,0,1,2.676470588,0.934597159
202843,2,42616,1,1,2, ,1,1,1,2, ,1,1,2,2,2,2,2,4,4,4,4,4,4,4,8,1,2,2,2,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1,2,2,2, , , , ,2,2,2,3,2,3,2,3,1,3,3,2,39,5,2,1, , , , ,5,2,3,2, ,2,2,5,5, ,2, , , ,S,4,6,2,1, , , , ,1,1,1,1,1,1,1,2,0,2,4,1,3,3,3,2,3,0,1,3.705882353,1.294057605
202846,2,42616,1,1,1, ,2,1,1,1, ,1,1,1,2,2,2,1,1,1,1,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,4,1,2,2,1,2,2,1,2,2,2,2,3,3,3,3,3,3,3,1,1,18,2,2,1, , , , ,6,2,3,2, ,3,3,4,4, ,1, , , ,U,4,6,2,1, , , , ,1,1,1,1,1,1,1,1,0,2,4,2,2,2,1,1,3,1,1,3.558823529,1.242706113
202866,2,42716,1,1,2, ,2,1,1,1, ,1,2,2,2,1,2,1,4,4,9, ,4,4,2,2,2,1,2,1, ,2,2,1,1,2,2,2,2,1,2,1,1,2,1,2, ,1,3,3,2,1,2, , , , ,1,3,3,2,2,4,3,3,2,3,1,2,25,6,2,3, , , , ,2,2,2,2, ,5,2,3,3, ,2, , , ,U,3,12,4,3, , , , ,1,1,3,4,5,4,1,1,0,2,5,2,3,3,2,3,3,0,1,3.352941176,1.170814024
202867,2,42716,1,1,1, ,1,1,1,3, ,2,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,4,1,1,2,2,2,2,2, , , , , ,1,2,2,2,2,2,2,2,2,1,2,1,2,1,3,3,1,51,3,2,1, , , , ,1,2,1,1, ,3,7,2,1, ,1, , , ,S,3,24,4,1, , , , ,1,2,1,1,1,1,1,2,1,1,2,2,2,2,4,1,1,1,1,2.558823529,0.893515966
202874,2,42716,1,1,1, ,2,1,1,2, ,1,1,1,1,1,1,2,2,2,2,4,2,5,2,3,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,2, ,1,2,2,1,2,2,2,1,2,2,3,4,3,4,2,3,1,3,1,2,28,4,2,2, , , , ,6,2,2,3,2,5,2,1, , ,1, , , ,R,3,13,1,2, , , , ,1,1,2,2,2,2,1,1,0,2,3,3,2,2,2,2,1,1,1,3.588235294,1.252976411
202875,2,42716,1,1,1, ,2,1,1,2, ,1,1,2,2,2,2,2,4,1,4,4,4,2,4,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1,2,2,1,1,1,2, ,1,3,2,1,2,2,1,2,1,2,1,3,2,4,2,3,3,2,3,1,18,3,2,1, , , , ,6,2,1,2, ,5,7,4,3, ,2, , , ,U,1,9,4,1, , , , ,1,1,1,1,1,1,1,1,1,2,5,2,3,3,1,1,3,0,1,5.117647059,1.787031931
202876,2,42716,1,1,1, ,2,1,1,3, ,1,1,2,2,2,2,1,3,2,3,3,3,2,3,2,2,1,1,1,2,2,2,1,2,2,2,2,2, ,2,2,1,2,2,2,1,1,5,1,3,1,1,2,2,1,1,2,2,2,2,2,2,3,3,2,3,2,2,59,3,2,1, , , , ,1,2,1,1, ,2,7,4,4, ,1, ,FACIAL RECOGNITION, ,S,3,13,2,1, , , , ,1,1,1,1,1,1,1,3,0,1,1,1,2,2,5,1,3,1,1,2.911764706,1.016759547
202879,2,42716,1,1,1, ,2,1,1,2, ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,3,1,1,1,1,2,2,1,1,2,3,3,1,1,1,2,3,2,3,3,2,58,3,2,1, , , , ,3,2,3,2, ,4,3,1, , ,1, , , ,S,2,39,5,1, , , , ,1,1,1,1,1,1,1,3,0,2,5,3,2,2,5,1,1,1,1,2.617647059,0.914056562
202886,2,42716,1,1,1, ,2,1,1,2, ,1,2,2,2,2,2,1,4,4,4, ,4,5,4,2,1,1,1,1, ,1,1,1,2,2,2,2,2, ,2,2,2,2,2,1, ,1,5,4,3,1,2, , , , ,1,1,1,4,4,4,3,3,2,3,3,2,25,6,1,7, , , ,1,6,1,1,3,2,5,2,3,1, ,1, ,FACE LOCK, ,U,2,26,2,7, , , , ,1,1,5,3,3,3,1,1,2,2,3,1,2,2,2,3,1,1,1,1.294117647,0.451893132
202889,2,42716,1,1,1, ,2,1,1,1, ,1,1,1,1,1,1,1,3,2,1,2,2,5,2,2,1,1,1,2,2,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2, ,3,2,1,1,2,2,1,1,2,2,2,2,2,2,3,3,1,3,2,2,37,5,2,1, , , , ,1,1,1,3,9,2,8,5,2, ,2, , , ,S,2,26,2,1, , , , ,1,1,1,1,1,1,1,2,3,9,3,2,3,3,3,2,2,0,1,4.088235294,1.427571485
202895,2,42716,1,1,1, ,1,1,2,1, ,8,1,2,2,1,2,1,1,2,2,3,3,3,3,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,1, , , , , ,2, , , , ,1,2,2,3,3,3,3,3,1,3,2,2,55,2,2,1, , , , ,1,2,3,1, ,2,1,3,3, ,2, , , ,U,2,18,3,1, , , , ,1,2,1,1,1,1,1,3,0,1,1,4,3,3,5,1,3,0,1,3.382352941,1.181084322
202897,2,42716,1,1,2, ,1,1,1,1, ,1,1,2,1,2,2,1,3,2,4,4,4,5,4,3,2,2,2,2,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,1,2,1,4,3,2,2,2, , , , ,1,3,3,1,1,2,2,3,1,3,2,2,34,6,1,2, , , ,1,3,1,1,2, ,8,6,3,1, ,2, , , ,U,1,42,5,2, , , , ,1,1,2,3,3,3,1,1,2,2,9,1,3,3,2,3,1,0,1,3.117647059,1.088651636
202905,2,50116,2,1,2, ,2,2,1,2, ,2,1,2,2,2,2,1,2,2,3,2,3,5,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2, , , , , ,1,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,2,40,3,1,7, , , ,3,5,1,1,3,8,5,2,2,1, ,1, , , ,S,2,19,2,7, , , , ,1,2,5,3,4,3,1,2,1,9,3,2,2,2,3,1,1,1,1,2.617647059,0.914056562
202913,2,42716,1,1,1, ,2,1,1,2, ,1,1,1,2,1,1,1,2,2,2,2,3,2,3,3,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,1,1,1,2,1,1,3,2,2,2, , , , ,8,2,2,2,2,3,3,3,9,3,3,2,61,4,2,1, , , , ,1,2,1,1, ,1,8,3,3, ,1, , , ,S,3,40,4,1, , , , ,1,1,1,1,1,1,1,3,0,1,1,3,2,2,5,2,3,1,1,2.205882353,0.770272384
202916,2,42716,1,1,1, ,1,1,1,3, ,2,1,2,2,2,2,1,1,1,2,3,3,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,2,1,1,1, , , , , ,1,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,60,6,2,1, , , , ,4,2,2,2, ,4,5,1, , ,2,USB, , ,U,2,18,3,1, , , , ,1,2,1,1,1,1,1,3,0,2,5,3,3,3,5,3,1,0,1,1.352941176,0.472433729
202919,2,42716,1,1,1, ,2,1,1,1, ,1,2,2,1,1,2,1,2,1,2, ,2,2,2,2,2,2,1,1, ,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2, ,1,4,1,2,2,2, , , , ,2,1,1,2,2,3,2,3,1,3,1,2,40,5,2,5, , , , ,6,1,1,3,1,3,8,3,2, ,2, , , ,R,3,48,1,5, , , , ,1,1,5,4,5,5,1,2,1,1,3,1,3,3,3,2,2,0,1,5.205882353,1.817842827
202920,2,42716,1,1,2, ,2,1,1,1, ,1,1,1,2,1,1,1,3,2,2,4,3,2,3,2,2,1,1,2,1,2,2,1,2,2,2,2,2, ,2,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,3,2,3,1,1,2,1,1,26,8,2,1, , , , ,1,2,3,2, ,5,99,2,2, ,2, , , ,S,2,29,2,1, , , , ,1,1,1,1,1,1,1,1,0,2,5,1,3,3,2,3,2,0,1,1.764705882,0.616217907
202922,2,42716,1,1,1, ,2,1,2,2, ,2,1,2,2,2,2,1,2,8,4,4,4,5,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2, ,2,2,2,2,1,2,2, , , , , ,2, , , , ,2,2,2,4,4,4,3,3,2,3,3,2,63,5,2,1, , , , ,3,1,3,3,1,2,2,3,2, ,2, , , ,R,3,1,1,1, , , , ,1,2,1,1,1,1,1,4,1,1,3,1,3,3,5,2,2,0,1,1.705882353,0.59567731
202923,2,42716,1,1,2, ,1,1,1,1, ,1,1,1,1,1,1,1,3,2,3,3,2,3,3,1,2,1,1,2,2,2,2,1,2,2,2,2,2, ,9,1,2,2,1,1,2,1,4,1,1,2,1,1,1,1,1,1,2,2,2,2,9,3,3,2,3,1,1,29,8,2,1, , , , ,1,2,1,3,9,2,8,2,2, ,2, , , ,U,3,48,2,1, , , , ,1,1,1,1,1,1,1,1,0,9,3,1,3,3,2,3,2,0,1,1.647058824,0.575136713
202926,2,42816,1,1,1, ,1,1,1,1, ,1,1,1,1,1,2,2,2,9,1,3,1,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,3,2,2,1,1,1,1,1,1,2,4,1,1,2,2,3,1,3,3,1,28,8,2,1, , , , ,1,1,1,1, ,3,8,3,2, ,2, , , ,S,2,19,2,1, , , , ,1,1,1,1,1,1,1,1,1,1,2,3,3,3,2,3,2,0,1,1.764705882,0.616217907
202932,2,42716,1,1,1, ,1,1,1,2, ,1,1,1,2,1,2,2,1,2,1,2,2,5,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2, ,4,1,1,2, , , , ,1,2,2,2,2,3,3,3,3,3,3,1,39,2,2,1, , , , ,1,1,3,3,8,9,2,4,2, ,2, , , ,S,3,45,3,1, , , , ,1,1,1,1,1,1,1,2,2,9,3,2,3,3,3,1,2,0,1,4.558823529,1.591896261
202934,2,42716,1,1,2, ,1,1,1,2, ,1,2,2,2,2,2,1,4,4,2, ,9,3,4,3,2,2,2,2, ,2,2,1,2,2,2,2,2, ,2,2,2,2,2,1, ,1,1,1,1,2,2, , , , ,9,1,1,4,2,3,1,2,1,2,1,1,35,4,2,5, , , , ,1,1,1,1, ,1,8,3,2, ,1, , , ,U,3,48,2,4, , , ,NATIVE AMERCAN,1,1,5,4,5,5,1,1,1,1,1,1,2,2,3,2,2,1,1,5.147058824,1.79730223
202937,2,42716,1,1,2, ,2,1,1,3, ,1,2,2,2,2,2,2,4,1,4, ,4,4,4,2,2,2,2,2, ,2,2,1,2,2,2,2,2, ,1,1,2,2,2,2, ,2, ,3,3,2,2, , , , ,2,1,1,1,1,2,3,3,3,3,3,1,54,3,2,1, , , , ,1,1,3,2, ,2,4,5,3, ,1, , , ,S,3,40,1,1, , , , ,1,1,1,1,1,1,1,3,2,2,4,1,2,2,4,1,3,1,1,3.147058824,1.098921935
202939,2,42716,1,1,1, ,1,1,1,1, ,1,1,1,1,2,1,1,1,1,2,1,2,2,3,3,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,5,2,1,2,2, , , , ,1,2,2,2,9,2,1,3,1,3,1,2,33,6,2,2, , , , ,6,2,1,2, ,4,7,1, , ,2, ,BIOLOCK, ,U,3,48,5,2, , , , ,1,1,2,2,2,2,1,1,0,2,5,2,3,3,2,3,1,0,1,3.647058824,1.273517008
